1,1,9670,131,38,38,2,2,127.9,0,0,1,19,Graduate
1,1,9085,130,19,38,4,2,121.3,0,0,0,19,Graduate
1,6,9556,122,1,1,4,4,117.1,0,0,0,19,Dropout
1,3,9238,131,1,39,9,6,122.6,0,0,0,18,Graduate
1,6,9500,132,1,37,9,7,128,0,0,0,19,Graduate
1,3,9500,138,19,19,4,5,124.9,0,0,1,18,Dropout
1,2,9070,130,37,37,4,0,123.7,0,0,0,18,Graduate
1,4,9147,126,1,19,9,9,120.1,0,0,0,19,Graduate
1,6,9500,148,1,19,9,6,131.7,0,0,0,19,Dropout
1,1,9238,130,38,37,4,10,133.2,0,0,0,20,Graduate
1,1,9670,117,1,38,9,9,109.3,1,0,1,19,Dropout
1,1,9670,120,19,19,4,4,113,0,0,0,20,Graduate
1,1,9773,153,1,1,0,0,157.9,1,0,1,18,Graduate
1,1,9500,178,19,1,9,9,174.7,0,0,0,18,Graduate
1,5,9500,129,37,37,9,2,128.8,0,0,0,19,Graduate
1,6,9773,116,19,1,5,5,110.1,0,0,1,19,Graduate
1,3,9238,135,1,12,7,7,121,0,0,1,19,Graduate
1,3,9500,141,19,19,9,1,131.7,0,0,1,19,Graduate
1,5,9853,132,37,38,2,2,119.1,0,0,1,19,Graduate
1,4,9254,132,12,19,9,9,124.7,0,0,0,19,Dropout
1,1,9254,113,1,37,9,10,117.2,0,0,0,20,Dropout
1,1,9147,134,3,19,6,5,128.8,0,0,0,18,Graduate
1,1,9500,136,1,19,9,6,131.5,0,0,1,20,Graduate
1,1,9085,129,1,38,9,7,123.4,0,0,0,19,Graduate
1,1,9853,137,37,37,2,8,132.8,0,0,0,18,Graduate
1,1,9853,115,3,37,4,7,108.7,0,0,0,21,Dropout
1,1,9853,129,38,37,4,4,138.1,0,0,0,19,Dropout
1,1,9147,131,38,38,4,3,126.5,0,0,1,18,Graduate
1,2,9238,133,1,37,9,3,127.4,0,0,1,18,Graduate
1,3,9238,125,19,1,6,7,123.6,0,0,0,20,Graduate
1,1,8014,120,1,19,4,7,122,0,0,1,24,Graduate
1,1,9670,128,19,1,9,9,118.2,0,0,0,19,Dropout
1,1,9500,127,19,37,4,7,123.9,0,0,1,18,Graduate
1,2,9500,134,19,19,9,9,125.8,0,0,0,18,Graduate
1,5,9853,132,12,12,9,5,123.3,0,0,0,21,Dropout
1,2,9670,124,1,19,9,7,124.4,0,0,0,19,Graduate
1,1,9773,133.1,19,37,3,3,126,0,0,1,19,Graduate
1,3,9238,125,19,19,9,7,121.5,0,0,0,19,Graduate
1,1,9238,125,19,19,4,5,117,0,0,0,21,Dropout
1,2,9556,133.1,37,37,4,5,108,0,0,0,20,Graduate
1,1,9500,131,2,38,9,7,132.3,0,0,0,19,Graduate
1,1,8014,150,19,2,2,9,148,0,0,0,26,Graduate
1,2,9254,125,37,37,9,9,122.6,1,0,0,20,Dropout
1,1,9853,130,37,19,4,7,102.5,0,0,0,27,Graduate
1,2,9500,123,34,34,4,5,113.3,0,0,0,20,Dropout
1,5,9853,141,37,19,9,9,133,0,0,0,18,Dropout
1,1,9853,140,3,1,9,3,128.3,0,0,0,35,Graduate
1,3,9070,131,1,37,5,3,122.3,0,0,0,19,Dropout
1,2,9254,143,1,19,8,9,135,0,0,0,20,Dropout
1,2,9147,132,3,3,5,8,119.1,1,0,0,20,Dropout
1,3,9500,141,38,1,9,9,129,0,0,1,18,Graduate
1,1,9085,133.1,1,19,4,8,162.3,0,0,0,24,Dropout
1,4,9070,148,1,3,3,3,163.4,0,0,0,20,Graduate
1,1,9254,125,19,38,9,7,121.5,0,0,1,21,Graduate
1,1,9147,140,12,3,3,9,118,0,0,0,24,Dropout
1,1,9853,139,1,1,5,5,134,0,0,0,21,Dropout
1,4,9500,142,38,38,141,175,129.8,0,0,0,18,Graduate
1,6,9500,126,37,37,4,7,122.8,0,0,0,18,Graduate
1,1,9853,130,19,19,4,8,131.8,0,0,0,18,Graduate
1,1,9085,138,1,1,9,9,132.1,0,0,0,19,Graduate
1,4,9238,127,19,19,4,4,127.4,0,0,0,20,Graduate
1,4,9500,140,19,19,3,3,129.5,0,0,0,18,Graduate
1,2,9238,128,19,37,9,10,116.5,0,0,1,18,Graduate
1,1,9238,132,34,34,9,7,119.1,0,0,0,18,Graduate
1,2,9500,149,19,38,5,6,126.5,0,0,0,18,Graduate
1,4,9773,155,3,19,9,9,149.8,0,0,1,18,Graduate
1,1,9085,120,19,1,9,10,115.1,0,0,0,19,Graduate
1,2,9500,131,38,1,2,10,128.3,0,0,1,18,Graduate
1,1,9500,149,37,37,9,9,136,0,0,1,18,Graduate
1,1,9130,140,1,3,2,8,140,0,0,1,20,Graduate
1,1,9991,133.1,37,37,4,7,126.3,0,0,1,26,Dropout
1,1,9773,122,1,1,7,6,126.9,0,0,0,21,Graduate
1,1,9147,121,19,3,9,9,115.8,0,0,1,19,Graduate
1,1,8014,120,19,37,2,5,100,0,0,0,24,Dropout
1,1,8014,133.1,1,19,6,6,102.5,0,0,1,27,Dropout
1,1,9085,121,19,37,9,9,131.5,0,0,0,21,Dropout
1,1,9147,133,38,38,7,9,147,0,0,1,18,Graduate
2,4,9853,134,37,37,9,10,122.5,0,0,1,19,Graduate
1,3,9254,115,1,1,6,8,117.5,0,0,0,18,Dropout
1,1,9500,127,19,1,4,1,150,0,0,1,19,Graduate
1,1,9500,135,1,38,9,7,127.5,0,0,1,19,Graduate
1,1,9238,135,1,1,9,9,133.3,0,0,1,20,Graduate
1,2,9670,140,34,34,4,4,97,0,0,0,28,Dropout
1,1,9500,120,1,1,5,4,112,0,0,1,19,Graduate
1,2,9254,140,1,37,7,7,123.6,0,0,0,18,Graduate
1,2,9670,135,1,3,6,6,133.3,0,0,0,19,Graduate
1,1,9254,123,1,37,7,8,132.1,0,0,1,21,Graduate
1,1,9147,133.1,37,1,1,1,100,0,0,0,21,Dropout
1,1,9238,154,38,37,4,8,140.4,0,0,1,22,Graduate
1,1,9853,148,19,19,9,7,141.7,0,0,1,18,Graduate
1,2,9238,133,37,37,3,10,119.7,0,0,1,18,Graduate
1,1,9130,126,19,1,4,5,122.5,0,0,0,25,Dropout
1,2,9147,118,37,19,4,6,119.1,0,0,1,20,Graduate
1,1,9147,120,37,1,9,8,122.7,0,0,0,25,Dropout
1,1,9147,127,38,19,9,9,117.9,0,0,1,20,Graduate
1,3,9500,129,19,37,9,5,120,0,0,1,19,Graduate
1,3,9254,121,19,37,90,90,116.8,0,0,0,21,Graduate
1,1,9670,136,19,1,9,5,123.4,0,0,1,18,Graduate
1,3,9773,131,38,37,9,5,127.2,0,0,1,18,Dropout
1,1,9085,122,9,19,3,3,103.4,0,0,0,19,Graduate
1,1,9147,136,1,1,9,8,124.1,0,0,0,18,Graduate
1,1,9238,121,1,1,3,4,118.9,0,0,1,19,Graduate
1,1,9238,124,1,1,5,5,118.8,1,0,0,22,Dropout
1,1,9254,131,37,38,4,6,137,0,0,1,20,Graduate
1,1,8014,100,37,37,5,7,100,0,0,0,34,Dropout
1,1,9119,130,37,38,5,9,120,1,0,0,30,Dropout
1,1,9238,135,1,1,9,4,122.8,0,0,0,18,Graduate
1,1,9238,130,38,19,9,9,121.6,0,0,0,18,Graduate
1,2,9773,146,3,1,4,1,149.2,0,0,0,18,Graduate
1,4,9500,146,4,1,9,8,140,0,0,0,18,Graduate
1,2,9773,154,38,38,7,3,133.4,0,0,1,19,Graduate
1,1,9070,137,37,37,4,3,126.2,0,0,1,19,Graduate
1,5,9500,151,1,1,4,10,127.8,0,0,1,18,Graduate
1,2,9147,121,1,19,9,8,113.7,0,0,0,20,Dropout
1,1,9147,122,12,19,3,4,117.8,0,0,0,20,Graduate
1,1,9500,143,5,1,5,5,136.7,0,0,0,19,Graduate
1,1,9238,152,1,38,2,2,144.7,0,0,0,20,Graduate
1,3,9500,145,12,1,3,8,139.8,0,0,0,18,Graduate
1,1,9853,120,37,38,175,121,113.7,0,0,0,20,Dropout
1,1,9500,129,19,19,4,7,119.6,0,0,1,20,Graduate
1,2,9147,139,38,37,4,0,123.7,0,0,1,22,Graduate
4,1,8014,133.1,39,19,7,7,143,0,0,1,47,Graduate
2,1,9991,127,37,37,5,10,100.1,0,0,0,31,Graduate
1,1,9070,126,19,37,9,8,119.4,0,0,1,21,Graduate
1,1,8014,128,38,38,0,0,122.1,0,0,0,21,Graduate
1,2,8014,117,3,1,9,9,111.8,0,0,1,19,Graduate
1,1,9500,140,3,3,1,4,140,0,0,0,24,Graduate
1,4,9085,123,19,19,8,7,124.4,0,0,0,19,Graduate
1,4,9238,123,19,19,2,3,116,0,0,1,18,Graduate
1,1,9070,130,38,37,7,4,135.6,0,0,1,19,Dropout
2,1,9500,137,3,38,9,9,121,0,0,1,19,Graduate
1,2,9773,126,19,38,9,2,118.7,0,0,1,18,Graduate
1,1,9238,125,1,1,9,9,125.7,0,0,0,18,Graduate
1,4,9556,112,1,1,4,5,107.1,0,0,0,20,Graduate
1,1,9500,141,19,38,4,5,125.5,0,0,0,18,Graduate
1,4,9670,135,38,38,5,5,127,0,0,0,18,Graduate
1,2,9085,117,38,37,8,7,113.5,0,0,1,21,Graduate
1,1,9500,160,19,19,5,4,154.4,0,0,1,18,Graduate
1,1,9670,136,19,19,1,3,122,1,0,0,18,Dropout
1,2,9238,143,1,11,7,7,128,0,0,0,19,Dropout
1,4,9670,120,1,19,5,7,117.2,0,0,0,18,Graduate
1,3,9085,142,11,11,3,3,155.3,0,0,0,19,Graduate
1,1,9238,160,3,19,5,9,116.1,1,0,0,26,Graduate
1,1,9853,133.1,34,34,4,5,118.9,0,0,0,21,Dropout
1,2,9147,142,19,19,3,3,127.3,0,0,1,18,Graduate
1,4,9853,121,38,38,3,10,113.7,0,0,1,20,Graduate
1,1,9147,135,1,1,9,9,118.5,0,0,0,25,Dropout
1,1,9147,153,1,38,0,0,146.7,0,0,0,18,Graduate
1,1,9500,140,19,19,5,8,124.3,0,0,1,18,Graduate
1,1,9500,152,41,19,4,5,137.8,0,0,0,19,Graduate
1,1,9238,120,19,38,4,6,130.2,0,0,1,18,Graduate
1,1,9500,100,37,37,4,3,100,0,0,1,19,Graduate
1,1,9500,150,1,1,9,9,155.6,0,0,0,19,Graduate
1,4,9147,124,37,37,9,10,117.4,0,0,0,19,Graduate
1,1,9254,121,19,19,9,9,117.5,0,0,0,18,Graduate
1,1,9238,134,1,1,5,7,130.9,1,0,0,18,Graduate
1,1,9238,107,38,38,3,9,103.5,0,0,0,20,Graduate
1,1,8014,126,37,38,9,9,119.4,0,0,0,19,Graduate
1,1,9238,133,34,37,9,7,134.4,0,0,1,18,Graduate
1,4,9500,141,38,38,4,4,132.5,0,0,1,18,Graduate
1,1,9238,122,3,1,3,3,114.7,0,0,0,19,Graduate
1,1,9130,156,2,9,5,5,166.9,0,0,0,18,Graduate
1,1,171,188,3,3,9,1,178.3,0,0,0,18,Dropout
2,1,8014,120,37,37,9,10,117,0,0,0,33,Graduate
1,1,9773,140,19,19,5,3,135.1,0,0,0,18,Graduate
4,1,9991,133.1,37,37,7,6,136.2,0,0,0,39,Graduate
2,1,9238,120,37,37,9,10,116,0,0,0,44,Graduate
1,1,9254,117,19,19,4,7,116.3,0,0,0,24,Dropout
1,1,9773,123,19,19,9,8,134,0,0,1,20,Graduate
1,4,171,127,1,1,9,9,124.2,0,0,0,19,Dropout
2,1,9500,151,37,38,7,7,134.5,1,0,1,18,Graduate
1,1,9254,127,19,19,90,6,120.7,1,0,0,22,Dropout
1,1,9085,133,19,1,9,8,127.1,0,0,0,18,Graduate
1,1,9991,133.1,37,37,4,4,128.2,0,0,0,33,Dropout
1,4,9853,140,19,38,7,7,128.5,0,0,0,18,Graduate
1,1,9773,146,37,38,6,6,128.5,1,0,0,19,Dropout
1,1,9085,133.1,37,38,9,9,106,0,0,1,21,Graduate
1,4,9500,136,19,38,9,8,125.5,0,0,1,21,Graduate
1,1,9853,122,38,37,3,1,112.9,0,0,1,19,Graduate
1,6,9500,138,19,19,9,7,124.8,0,0,0,18,Dropout
2,1,8014,160,37,39,99,99,140.9,0,0,0,50,Graduate
1,1,9773,161,1,19,9,9,148.4,0,0,1,19,Graduate
4,1,9991,140,1,37,4,4,129.7,0,0,0,35,Graduate
1,4,9147,130,37,37,9,5,119.9,0,0,0,34,Dropout
1,1,9500,152,1,1,1,3,141,0,0,1,18,Graduate
1,1,9853,125,19,19,2,3,117,0,0,1,19,Graduate
1,1,9238,124,34,34,9,9,129.3,0,0,0,19,Graduate
1,1,9853,140,37,37,9,9,145.3,0,0,0,18,Graduate
1,6,9773,141,30,37,9,9,128.4,1,0,0,18,Dropout
1,2,9085,120,1,1,4,8,115,0,0,0,20,Dropout
1,2,9085,166,1,19,9,9,158.7,0,0,0,18,Graduate
1,4,9500,147,1,1,4,8,124.5,0,0,1,19,Graduate
1,1,9238,121,3,19,2,5,111.9,0,0,0,20,Graduate
1,1,9670,124,37,19,4,5,114.2,1,0,0,18,Dropout
1,1,9147,96,38,37,4,10,96,0,0,0,19,Dropout
1,1,9500,142,37,37,3,3,131.3,0,0,0,19,Graduate
1,1,171,135,1,19,2,0,137.1,0,0,0,18,Graduate
1,1,9238,135,1,19,5,6,129.1,0,0,0,19,Graduate
4,1,9085,133.1,34,34,5,5,128.2,0,0,0,25,Dropout
1,2,9500,137,19,19,9,9,120.8,0,0,1,18,Graduate
1,3,9500,128,1,1,4,10,118.9,0,0,0,20,Graduate
1,1,9238,132,1,38,8,4,127.1,0,0,1,20,Graduate
1,1,9085,131,37,37,7,5,137,0,0,0,18,Graduate
1,1,9085,126,1,1,0,0,127.4,0,0,0,19,Graduate
1,1,9853,133.1,19,19,4,4,97,0,0,0,23,Dropout
1,4,9500,136,37,37,2,9,126.3,0,0,1,18,Graduate
1,4,9500,140,1,19,90,2,127.5,0,0,0,18,Dropout
1,1,9500,135,2,1,3,4,126.6,0,0,1,19,Graduate
1,1,9991,160,1,2,1,1,120,0,0,0,30,Graduate
1,6,9500,140,3,1,4,10,131.5,0,0,0,19,Graduate
1,6,9556,115,19,2,6,6,112.2,0,0,0,20,Graduate
1,1,9500,144,37,37,9,4,150.5,0,0,0,20,Graduate
1,4,9670,128,38,38,191,144,121,0,0,0,19,Graduate
3,2,9085,135,19,1,3,6,129.4,0,0,0,21,Dropout
1,1,9670,121,19,38,2,4,114.4,0,0,0,19,Graduate
1,3,9500,134,37,38,9,8,120.3,0,0,1,18,Graduate
1,1,8014,120,37,37,3,3,120,0,0,1,27,Graduate
1,2,9147,125,38,38,4,10,114.5,0,0,1,19,Graduate
1,1,9500,141,1,1,5,7,127.8,0,0,1,19,Dropout
1,1,9773,140,1,19,9,7,124.6,0,0,0,19,Graduate
1,6,9500,144,19,19,9,9,130.3,0,0,1,18,Graduate
1,1,9670,130,19,37,4,9,118.8,0,0,1,18,Graduate
1,5,9670,133.1,9,1,5,5,133,0,0,0,19,Dropout
1,6,9500,136,19,38,4,3,132.5,0,0,0,19,Graduate
1,5,9500,127,19,19,4,10,120.3,0,0,1,18,Graduate
1,1,9670,123,19,19,5,5,114.6,0,0,0,18,Graduate
1,1,9238,128,37,19,90,90,116.5,0,0,1,19,Graduate
1,1,9500,128,3,1,90,90,127.8,0,0,1,19,Graduate
1,2,9500,140,1,19,7,8,129.9,0,0,0,18,Dropout
1,2,9773,121,1,19,2,1,118.9,0,0,0,20,Graduate
1,1,9500,126,38,37,0,0,114.8,0,0,0,20,Graduate
1,4,9500,135,37,37,4,8,123,0,0,1,18,Graduate
1,2,9500,131,19,19,5,7,122.1,0,0,0,18,Graduate
1,4,9085,140,19,37,4,4,123.7,0,0,0,19,Graduate
2,1,8014,130,34,34,4,3,114.8,0,0,0,44,Graduate
1,1,9853,140,37,19,3,6,122.3,0,0,0,22,Dropout
2,1,9003,130,1,19,3,5,152.4,0,0,0,36,Graduate
1,1,9773,125,37,37,5,9,120.1,0,0,1,18,Graduate
1,1,9130,160,3,3,7,7,155.1,0,0,0,20,Graduate
1,1,9070,130,19,19,9,5,124.5,0,0,1,20,Graduate
1,1,9238,144,3,1,7,9,126.9,0,0,0,19,Graduate
1,1,8014,133.1,3,3,5,1,135,0,0,0,27,Dropout
1,6,9238,129,34,34,9,9,125.2,0,0,1,23,Graduate
1,5,9500,144,19,38,7,5,141.3,0,0,1,18,Graduate
1,1,9238,120,37,37,5,8,117.1,0,0,1,18,Graduate
1,3,9500,144,1,37,9,9,126.5,0,0,1,20,Graduate
1,1,9254,132,19,38,9,6,120.1,0,0,1,20,Graduate
1,1,9670,142,38,19,4,4,128.4,0,0,0,23,Dropout
1,2,9500,136,19,19,9,5,140,0,0,0,20,Graduate
1,1,9670,122,1,19,9,6,116.8,0,0,0,21,Graduate
1,2,9556,133.1,19,19,4,7,104.5,0,0,0,21,Dropout
1,1,9500,117,3,1,7,7,113.2,0,0,0,18,Graduate
1,1,9500,136,1,1,9,10,123.8,0,0,0,19,Graduate
1,6,9500,141,1,19,4,9,126.7,0,0,1,18,Graduate
1,3,9500,130,3,1,7,7,133.8,0,0,0,19,Dropout
1,3,9500,102,1,19,2,1,100.6,0,0,1,20,Graduate
1,1,9853,126,1,37,7,7,132.7,0,0,1,18,Graduate
1,2,9670,125,38,19,9,10,106.6,0,0,0,20,Dropout
1,1,9670,120,1,19,3,5,140.4,0,0,0,31,Dropout
1,3,9500,132,37,37,3,1,128.3,0,0,1,19,Graduate
1,3,9500,128,38,38,2,2,118.6,0,0,1,19,Graduate
1,1,9070,115,19,1,9,9,123.4,0,0,0,23,Graduate
1,1,9670,125,37,37,1,2,124,0,0,0,19,Graduate
1,6,9500,137,1,3,9,1,121.3,0,0,0,20,Graduate
1,1,9254,122,1,19,7,5,130.4,0,0,0,18,Graduate
1,1,9070,126,19,38,9,9,118.7,0,0,0,18,Graduate
1,1,9500,128,38,38,6,6,131.5,0,0,0,18,Graduate
1,2,9254,128,38,38,9,9,129.1,0,0,0,18,Graduate
1,2,9500,135,37,1,3,9,132.8,0,0,1,18,Graduate
1,2,9773,138,19,1,9,9,133.5,0,0,0,18,Graduate
1,1,9130,150,5,5,9,8,146.2,0,0,0,18,Dropout
1,2,9147,125,1,19,9,5,115.2,0,0,0,21,Dropout
2,1,8014,120,34,34,9,7,101.8,0,0,0,32,Dropout
1,2,9670,140,34,34,4,6,100,0,0,0,28,Graduate
1,1,9991,100,37,19,4,5,121.9,0,0,0,40,Dropout
2,2,8014,140,37,37,9,9,120.4,1,0,0,39,Dropout
2,2,9238,140,37,37,90,8,120.4,1,0,0,39,Dropout
2,1,9003,120,37,19,3,8,148.8,0,0,0,50,Graduate
1,2,9853,138,1,1,2,3,123,0,0,0,23,Dropout
1,2,9853,118,37,37,4,1,112.1,0,0,0,23,Dropout
1,6,9500,135,37,1,9,7,126.8,0,0,1,18,Graduate
1,1,9130,130,3,19,9,10,115.9,0,0,0,18,Graduate
1,1,9238,150,3,37,9,8,132.5,0,0,0,20,Graduate
1,3,9085,149,1,1,9,1,132.2,0,0,1,18,Graduate
1,1,9556,180,5,3,7,5,183.5,0,0,0,18,Dropout
1,1,9119,133.1,1,1,4,8,136,0,1,0,31,Dropout
1,1,171,145,3,1,2,7,114.5,0,1,0,24,Graduate
1,1,9147,110,37,37,191,195,110.3,1,1,0,26,Dropout
1,1,9130,154,3,3,9,5,137.2,1,1,0,18,Dropout
1,1,9670,133,19,37,9,4,121.8,0,1,0,22,Dropout
1,2,9500,145,4,2,9,7,127.3,0,1,0,18,Graduate
1,1,9991,150,3,3,4,7,100,0,1,0,24,Graduate
1,1,9119,150,3,3,141,192,150,0,1,0,27,Dropout
1,1,9254,127,3,19,4,7,116.9,0,1,0,21,Graduate
1,3,9773,128,19,1,9,9,122.1,0,1,0,19,Dropout
1,1,9500,127,19,19,9,9,160,0,1,0,28,Graduate
1,1,9500,154,1,1,4,4,144.9,0,1,1,18,Graduate
1,2,9147,125,19,38,3,3,116.3,0,1,0,19,Graduate
1,5,9119,126,12,19,5,6,122.5,0,1,0,19,Dropout
1,1,9070,115,12,12,5,7,115,1,1,0,21,Dropout
1,3,9119,117,1,2,8,8,119.8,0,1,0,19,Dropout
1,2,9147,133.1,1,1,5,7,95,0,1,0,20,Dropout
1,1,171,161,37,37,5,5,144.2,0,1,0,18,Graduate
1,1,9500,111,1,3,2,1,128.2,0,1,0,23,Graduate
1,1,9991,139,1,1,0,0,140.7,0,1,0,25,Dropout
1,1,9130,132,19,38,9,9,130.4,0,1,0,18,Graduate
1,1,9670,133.1,19,19,9,9,118,0,1,0,27,Graduate
1,4,9119,129,34,36,4,5,118.9,0,1,0,18,Dropout
1,1,9085,128,38,19,7,7,117.2,0,1,0,20,Graduate
1,1,9003,120,3,4,4,5,120,0,1,0,27,Graduate
1,1,8014,130,1,1,5,3,118.1,0,1,0,20,Graduate
1,1,9147,130,38,37,7,7,124.8,0,1,0,22,Dropout
1,6,9119,111,19,3,9,10,106.5,0,1,0,19,Dropout
1,4,171,117,19,12,4,3,109.3,0,1,0,19,Graduate
1,2,9500,149,3,1,4,9,137.5,0,1,0,19,Graduate
2,1,9238,134,37,37,3,10,120.4,0,0,0,20,Graduate
1,4,9070,136,37,37,4,6,136.7,0,0,0,20,Graduate
1,1,8014,133.1,34,5,5,8,118.5,0,0,0,31,Dropout
1,5,9500,141,12,1,6,4,133,0,0,0,18,Graduate
1,1,9147,148,37,38,3,3,133,0,0,0,18,Graduate
1,1,9254,102,37,37,7,7,102,0,0,0,19,Graduate
1,1,9147,143,1,19,9,9,133.9,0,0,1,18,Graduate
1,1,9085,120,38,19,9,9,127,0,0,0,19,Graduate
1,1,9773,121,38,38,5,5,120.4,0,0,1,18,Graduate
1,3,9254,122,37,37,3,9,124.5,0,0,0,19,Graduate
1,4,9556,122,37,1,3,9,123.9,0,0,0,19,Graduate
1,2,9670,123,19,1,9,9,117.8,0,0,0,18,Graduate
1,1,9853,133.1,38,12,4,4,111.5,0,0,1,20,Dropout
4,1,9853,143,37,1,0,0,140,1,0,0,31,Dropout
1,1,9670,149,19,37,7,7,134.3,0,0,0,20,Graduate
1,1,9003,133,38,37,4,8,125.3,0,0,0,21,Graduate
1,5,9070,122,19,38,4,10,119.6,1,0,0,21,Dropout
1,1,8014,120,1,1,6,6,150.5,0,0,0,27,Graduate
1,1,9500,143,1,37,9,7,128,0,0,1,18,Graduate
